frame_index,frame_time_ms,exceeds_60fps_threshold
28091,2.6937,0
28092,3.0117,0
28093,2.9449,0
28094,2.9861,0
28095,2.9164,0
28096,2.9606,0
28097,3.0094,0
28098,2.6864,0
28099,3.0143,0
28100,2.5491,0
28101,2.6234,0
28102,3.1949,0
28103,2.8922,0
28104,3.0730,0
28105,3.0390,0
28106,2.8311,0
28107,2.7397,0
28108,3.3208,0
28109,2.8205,0
28110,2.7815,0
28111,3.2893,0
28112,3.1095,0
28113,3.1261,0
28114,2.8543,0
28115,3.2921,0
28116,3.2466,0
28117,2.5596,0
28118,2.5319,0
28119,2.6220,0
28120,2.1541,0
28121,2.9495,0
28122,2.6069,0
28123,2.6901,0
28124,2.3081,0
28125,2.4014,0
28126,2.3000,0
28127,2.4743,0
28128,2.4387,0
28129,2.2873,0
28130,2.3064,0
28131,2.9887,0
28132,2.9028,0
28133,2.6954,0
28134,3.1089,0
28135,2.6502,0
28136,3.0824,0
28137,2.5576,0
28138,2.7325,0
28139,2.9442,0
28140,3.1002,0
28141,3.1330,0
28142,2.7291,0
28143,3.3733,0
28144,2.7668,0
28145,3.2192,0
28146,2.6686,0
28147,3.2352,0
28148,2.8219,0
28149,3.2285,0
28150,3.0265,0
28151,2.9047,0
28152,2.8059,0
28153,3.3234,0
28154,2.8554,0
28155,2.8269,0
28156,2.6622,0
28157,2.5636,0
28158,2.4729,0
28159,2.6826,0
28160,2.4214,0
28161,3.0869,0
28162,2.8493,0
28163,3.0997,0
28164,2.9730,0
28165,2.5553,0
28166,2.5874,0
28167,3.0818,0
28168,3.1252,0
28169,3.0410,0
28170,2.9387,0
28171,3.0643,0
28172,2.6851,0
28173,2.6889,0
28174,3.5867,0
28175,3.0631,0
28176,2.9613,0
28177,2.9375,0
28178,2.3339,0
28179,3.6098,0
28180,3.9637,0
28181,2.9330,0
28182,3.1562,0
28183,3.2098,0
28184,2.6807,0
28185,2.9867,0
28186,3.1544,0
28187,3.1303,0
28188,2.7696,0
28189,2.4890,0
28190,3.1425,0
28191,3.4331,0
28192,2.6096,0
28193,2.9994,0
28194,3.1254,0
28195,2.6229,0
28196,2.7778,0
28197,2.9539,0
28198,2.8398,0
28199,3.1270,0
28200,3.2272,0
28201,3.0292,0
28202,2.9331,0
28203,2.7804,0
28204,3.1060,0
28205,3.0068,0
28206,3.1150,0
28207,3.1341,0
28208,2.9873,0
28209,2.8417,0
28210,2.8083,0
28211,2.7850,0
28212,2.6292,0
28213,2.5683,0
28214,2.9685,0
28215,2.2487,0
28216,2.6872,0
28217,2.8875,0
28218,2.5113,0
28219,2.9526,0
28220,2.3979,0
28221,3.3776,0
28222,2.3744,0
28223,3.0391,0
28224,2.7421,0
28225,2.8748,0
28226,3.0372,0
28227,2.5266,0
28228,2.9223,0
28229,2.9995,0
28230,3.2308,0
28231,3.3470,0
28232,2.9843,0
28233,2.8401,0
28234,2.9268,0
28235,2.6269,0
28236,2.1522,0
28237,2.3170,0
28238,2.2589,0
28239,2.5496,0
28240,2.2452,0
28241,2.5314,0
28242,2.4288,0
28243,2.3185,0
28244,2.4263,0
28245,2.3836,0
28246,3.1292,0
28247,2.3835,0
28248,2.9402,0
28249,2.9277,0
28250,3.1843,0
28251,3.2850,0
28252,2.1779,0
28253,2.7876,0
28254,3.0669,0
28255,2.7674,0
28256,3.3456,0
28257,2.8106,0
28258,3.1990,0
28259,2.3439,0
28260,2.6802,0
28261,2.1339,0
28262,2.7753,0
28263,2.3137,0
28264,2.5632,0
28265,2.5853,0
28266,2.8435,0
28267,2.4560,0
28268,3.2382,0
28269,2.9528,0
28270,3.0612,0
28271,3.0503,0
28272,2.7165,0
28273,3.0700,0
28274,3.0969,0
28275,2.9956,0
28276,3.1351,0
28277,3.0665,0
28278,2.6112,0
28279,2.4930,0
28280,2.6800,0
28281,2.6764,0
28282,2.7028,0
28283,2.9117,0
28284,2.9624,0
28285,3.0723,0
28286,2.8095,0
28287,2.7816,0
28288,2.7083,0
28289,2.7162,0
28290,2.8326,0
28291,2.9179,0
28292,2.5228,0
28293,3.5400,0
28294,2.7145,0
28295,2.9749,0
28296,3.2104,0
28297,2.9734,0
28298,2.2998,0
28299,2.8749,0
28300,2.4511,0
28301,3.4783,0
28302,2.7770,0
28303,2.9434,0
28304,2.5498,0
28305,3.1079,0
28306,2.8438,0
28307,2.5936,0
28308,3.0607,0
28309,2.7705,0
28310,2.6623,0
28311,3.1178,0
28312,2.5308,0
28313,2.5043,0
28314,2.9568,0
28315,2.9990,0
28316,2.6106,0
28317,3.1929,0
28318,2.8025,0
28319,2.7001,0
28320,2.7338,0
28321,2.6740,0
28322,2.5532,0
28323,2.3690,0
28324,2.5133,0
28325,2.7753,0
28326,2.2532,0
28327,2.7718,0
28328,2.7908,0
28329,2.5883,0
28330,2.9096,0
28331,2.4823,0
28332,2.9135,0
28333,2.8181,0
28334,2.7946,0
28335,2.8209,0
28336,2.7745,0
28337,2.6517,0
28338,2.8859,0
28339,2.6839,0
28340,2.4635,0
28341,2.3564,0
28342,2.8590,0
28343,2.4076,0
28344,3.3698,0
28345,2.7756,0
28346,2.7497,0
28347,3.6904,0
28348,2.6399,0
28349,2.5915,0
28350,3.3326,0
28351,2.7551,0
28352,2.4750,0
28353,2.8367,0
28354,2.8789,0
28355,2.4506,0
28356,2.6889,0
28357,2.3518,0
28358,2.8813,0
28359,2.5573,0
28360,2.8990,0
28361,3.4118,0
28362,3.1567,0
28363,2.9384,0
28364,2.7619,0
28365,2.8065,0
28366,3.4055,0
28367,3.0996,0
28368,2.8904,0
28369,2.6822,0
28370,3.2695,0
28371,3.1202,0
28372,2.9331,0
28373,2.7615,0
28374,3.2018,0
28375,3.0965,0
28376,2.6758,0
28377,3.3693,0
28378,2.6217,0
28379,3.3895,0
28380,2.7070,0
28381,2.8668,0
28382,2.9010,0
28383,3.2727,0
28384,3.1255,0
28385,2.3426,0
28386,2.8926,0
28387,2.4035,0
28388,3.4114,0
28389,2.8114,0
28390,2.9264,0
28391,3.2459,0
28392,3.0325,0
28393,3.0222,0
28394,2.8941,0
28395,2.5176,0
28396,2.6116,0
28397,2.7143,0
28398,2.0230,0
28399,2.3532,0
28400,2.5918,0
28401,2.7038,0
28402,2.5769,0
28403,2.3356,0
28404,2.4675,0
28405,2.4755,0
28406,2.6098,0
28407,2.4150,0
28408,2.3163,0
28409,2.4494,0
28410,2.4647,0
28411,2.3235,0
28412,2.1735,0
28413,2.2583,0
28414,2.2768,0
28415,2.1115,0
28416,2.4612,0
28417,2.4886,0
28418,2.8383,0
28419,2.7576,0
28420,2.1169,0
28421,3.0725,0
28422,3.4214,0
28423,3.1784,0
28424,2.7522,0
28425,2.9415,0
28426,3.2211,0
28427,3.0480,0
28428,2.6170,0
28429,2.6118,0
28430,2.6995,0
28431,2.8428,0
28432,2.7562,0
28433,3.5037,0
28434,3.1001,0
28435,2.8682,0
28436,2.6208,0
28437,2.9096,0
28438,3.5965,0
28439,3.1110,0
28440,2.5866,0
28441,2.5369,0
28442,2.6866,0
28443,2.5774,0
28444,2.8057,0
28445,2.6726,0
28446,2.3489,0
28447,3.0824,0
28448,3.1313,0
28449,3.2426,0
28450,2.5509,0
28451,2.7662,0
28452,2.7624,0
28453,2.7575,0
28454,2.4731,0
28455,2.9652,0
28456,2.4482,0
28457,3.3885,0
28458,2.8635,0
28459,2.9347,0
28460,2.6579,0
28461,3.4284,0
28462,2.9845,0
28463,3.1190,0
28464,2.6254,0
28465,2.8368,0
28466,3.5102,0
28467,3.2680,0
28468,2.8425,0
28469,2.8520,0
28470,3.1966,0
28471,2.9737,0
28472,2.6936,0
28473,3.2067,0
28474,4.0551,0
28475,2.7325,0
28476,3.0406,0
28477,2.8141,0
28478,3.0790,0
28479,2.5401,0
28480,2.8592,0
28481,2.5904,0
28482,2.4741,0
28483,3.0296,0
28484,2.6471,0
28485,3.2369,0
28486,2.7203,0
28487,2.9928,0
28488,2.7976,0
28489,3.5915,0
28490,2.7556,0
28491,2.9404,0
28492,3.0006,0
28493,2.8680,0
28494,3.0169,0
28495,2.8100,0
28496,2.7347,0
28497,2.6231,0
28498,3.0646,0
28499,2.7816,0
28500,3.2995,0
28501,2.7623,0
28502,3.1571,0
28503,2.7628,0
28504,3.0303,0
28505,2.4295,0
28506,2.6653,0
28507,2.5384,0
28508,2.7260,0
28509,2.9881,0
28510,2.7441,0
28511,2.9402,0
28512,3.1496,0
28513,2.6262,0
28514,3.3815,0
28515,2.8812,0
28516,2.4050,0
28517,3.0388,0
28518,2.8779,0
28519,2.8519,0
28520,3.1339,0
28521,3.1902,0
28522,2.9039,0
28523,3.1050,0
28524,3.0802,0
28525,2.6364,0
28526,2.6981,0
28527,3.0218,0
28528,3.0084,0
28529,2.9006,0
28530,3.2865,0
28531,2.8725,0
28532,3.1143,0
28533,2.6614,0
28534,3.2242,0
28535,2.8441,0
28536,4.0914,0
28537,3.2653,0
28538,3.1103,0
28539,2.7504,0
28540,3.1225,0
28541,2.8422,0
28542,3.3007,0
28543,2.9025,0
28544,2.7888,0
28545,2.7340,0
28546,2.7706,0
28547,2.9738,0
28548,2.9258,0
28549,2.7989,0
28550,2.5090,0
28551,2.8899,0
28552,3.4962,0
28553,2.9302,0
28554,2.9593,0
28555,2.8156,0
28556,2.7512,0
28557,3.5275,0
28558,2.8765,0
28559,3.0786,0
28560,2.9716,0
28561,2.7547,0
28562,3.3527,0
28563,2.8848,0
28564,3.4844,0
28565,3.2976,0
28566,3.3411,0
28567,3.1752,0
28568,2.6913,0
28569,3.0066,0
28570,2.4981,0
28571,2.5554,0
28572,2.3921,0
28573,2.6915,0
28574,2.3044,0
28575,2.7372,0
28576,2.5697,0
28577,3.2376,0
28578,2.4272,0
28579,3.4137,0
28580,2.4505,0
28581,3.4390,0
28582,3.4524,0
28583,2.7478,0
28584,3.2370,0
28585,2.8248,0
28586,2.5039,0
28587,2.5670,0
28588,2.9138,0
28589,3.2653,0
28590,4.0312,0
28591,3.2375,0
28592,3.5719,0
28593,2.7540,0
28594,2.4960,0
28595,2.7446,0
28596,2.7063,0
28597,3.1469,0
28598,3.1514,0
28599,2.4862,0
28600,3.3594,0
28601,3.0973,0
28602,2.7495,0
28603,2.5704,0
28604,2.5888,0
28605,2.5065,0
28606,3.0869,0
28607,3.0140,0
28608,3.2456,0
28609,2.6579,0
28610,3.1203,0
28611,2.8345,0
28612,2.7958,0
28613,2.6492,0
28614,3.2396,0
28615,2.7987,0
28616,2.4439,0
28617,3.1489,0
28618,3.0584,0
28619,2.7352,0
28620,2.1938,0
28621,3.2263,0
28622,3.2238,0
28623,3.1813,0
28624,3.9166,0
28625,3.2459,0
28626,2.6269,0
28627,3.2276,0
28628,2.8616,0
28629,2.9686,0
28630,2.8490,0
28631,3.0724,0
28632,3.0709,0
28633,3.0482,0
28634,2.9210,0
28635,2.5834,0
28636,2.4338,0
28637,3.1838,0
28638,2.6888,0
28639,3.2619,0
28640,2.6905,0
28641,2.6555,0
28642,3.0044,0
28643,2.7843,0
28644,2.7810,0
28645,3.0348,0
28646,2.9282,0
28647,3.1534,0
28648,3.1718,0
28649,2.7711,0
28650,2.8257,0
28651,3.1423,0
28652,2.8898,0
28653,2.5929,0
28654,2.7473,0
28655,2.4947,0
28656,3.0032,0
28657,2.4828,0
28658,2.9816,0
28659,2.7893,0
28660,4.1205,0
28661,3.0651,0
28662,3.7260,0
28663,3.6305,0
28664,3.8679,0
28665,2.4762,0
28666,3.2216,0
28667,2.5843,0
28668,2.7379,0
28669,2.8268,0
28670,2.6190,0
28671,3.2579,0
28672,3.0609,0
28673,2.9001,0
28674,2.8840,0
28675,2.5965,0
28676,2.5944,0
28677,2.6160,0
28678,3.3841,0
28679,2.9739,0
28680,3.0367,0
28681,2.9478,0
28682,2.6755,0
28683,2.6460,0
28684,2.7306,0
28685,3.0850,0
28686,2.6833,0
28687,2.8987,0
28688,3.3596,0
28689,2.5616,0
28690,3.2884,0
28691,2.7545,0
28692,2.7489,0
28693,2.6940,0
28694,2.7865,0
28695,3.0203,0
28696,3.0467,0
28697,2.6650,0
28698,3.2643,0
28699,2.6500,0
28700,2.5214,0
28701,2.4460,0
28702,2.3341,0
28703,2.3883,0
28704,2.4359,0
28705,2.6725,0
28706,2.6375,0
28707,2.4159,0
28708,2.4916,0
28709,2.6059,0
28710,2.5634,0
28711,2.5429,0
28712,2.4573,0
28713,2.2792,0
28714,2.5089,0
28715,2.2151,0
28716,2.5165,0
28717,2.5443,0
28718,2.9047,0
28719,2.4237,0
28720,2.8300,0
28721,2.4113,0
28722,3.0089,0
28723,2.3611,0
28724,2.8399,0
28725,2.2777,0
28726,2.3024,0
28727,2.2664,0
28728,2.6906,0
28729,2.1969,0
28730,2.4850,0
28731,2.4163,0
28732,2.2748,0
28733,2.2594,0
28734,2.3056,0
28735,2.2799,0
28736,2.2926,0
28737,2.2847,0
28738,2.2234,0
28739,2.2955,0
28740,2.5747,0
28741,2.5074,0
28742,2.4993,0
28743,2.3040,0
28744,2.4583,0
28745,2.5025,0
28746,2.2312,0
28747,2.3466,0
28748,2.3631,0
28749,2.4647,0
28750,2.3868,0
28751,2.4597,0
28752,2.6688,0
28753,2.3958,0
28754,2.6775,0
28755,2.5629,0
28756,2.4787,0
28757,2.5000,0
28758,2.5062,0
28759,2.2719,0
28760,2.3153,0
28761,2.3493,0
28762,2.1803,0
28763,2.3307,0
28764,2.4493,0
28765,2.3430,0
28766,2.6896,0
28767,2.4814,0
28768,2.6247,0
28769,2.3764,0
28770,2.3349,0
28771,2.2604,0
28772,2.2726,0
28773,2.2197,0
28774,2.2654,0
28775,2.2356,0
28776,2.1303,0
28777,2.1805,0
28778,2.3852,0
28779,2.7124,0
28780,2.4443,0
28781,2.2423,0
28782,2.2993,0
28783,2.8031,0
28784,2.4610,0
28785,2.3829,0
28786,2.4541,0
28787,2.2483,0
28788,2.2132,0
28789,2.4423,0
28790,2.2315,0
28791,2.4138,0
28792,2.3266,0
28793,2.3251,0
28794,2.4013,0
28795,2.4742,0
28796,2.4504,0
28797,2.2987,0
28798,2.4366,0
28799,2.7296,0
28800,2.6137,0
28801,2.4804,0
28802,2.1065,0
28803,2.2805,0
28804,2.1855,0
28805,2.4969,0
28806,2.2461,0
28807,2.4521,0
28808,2.4739,0
28809,2.6564,0
28810,2.2328,0
28811,2.1911,0
28812,2.3549,0
28813,2.4074,0
28814,2.3647,0
28815,2.3221,0
28816,2.2203,0
28817,2.2489,0
28818,2.2367,0
28819,2.4106,0
28820,2.3921,0
28821,2.3014,0
28822,2.6077,0
28823,2.3608,0
28824,2.3856,0
28825,2.2639,0
28826,2.3356,0
28827,2.2484,0
28828,2.2391,0
28829,3.0164,0
28830,2.5437,0
28831,2.4731,0
28832,2.4603,0
28833,2.4865,0
28834,2.4190,0
28835,2.2802,0
28836,2.4987,0
28837,2.5150,0
28838,2.4030,0
28839,2.2964,0
28840,2.3602,0
28841,2.2628,0
28842,2.8982,0
28843,2.3403,0
28844,2.4939,0
28845,2.4445,0
28846,2.4012,0
28847,2.3098,0
28848,2.7441,0
28849,2.4030,0
28850,2.3799,0
28851,2.3440,0
28852,2.1930,0
28853,2.3573,0
28854,2.2598,0
28855,2.5334,0
28856,2.2909,0
28857,2.6159,0
28858,2.3497,0
28859,2.2661,0
28860,2.3627,0
28861,2.4806,0
28862,2.4946,0
28863,2.3974,0
28864,2.3692,0
28865,2.3305,0
28866,2.1702,0
28867,2.2246,0
28868,2.2873,0
28869,2.4099,0
28870,2.3910,0
28871,2.2799,0
28872,2.4228,0
28873,2.3293,0
28874,2.4148,0
28875,2.2523,0
28876,2.5653,0
28877,2.3037,0
28878,2.1874,0
28879,2.2339,0
28880,2.1453,0
28881,2.1260,0
28882,2.2339,0
28883,2.7185,0
28884,2.8087,0
28885,2.7181,0
28886,2.6908,0
28887,2.5177,0
28888,2.4879,0
28889,2.3182,0
28890,2.2856,0
28891,2.3923,0
28892,2.3800,0
28893,2.4684,0
28894,2.2663,0
28895,2.4056,0
28896,2.7315,0
28897,2.4925,0
28898,2.4639,0
28899,2.4209,0
28900,2.4627,0
28901,2.3452,0
28902,2.3865,0
28903,2.4119,0
28904,2.4031,0
28905,2.4607,0
28906,2.2178,0
28907,2.4059,0
28908,2.8756,0
28909,2.4400,0
28910,2.4324,0
28911,2.3810,0
28912,2.4310,0
28913,2.4283,0
28914,2.2630,0
28915,2.4300,0
28916,2.2473,0
28917,2.3463,0
28918,2.4859,0
28919,2.5264,0
28920,2.4229,0
28921,2.5443,0
28922,2.7839,0
28923,2.5557,0
28924,2.6205,0
28925,2.2349,0
28926,2.7868,0
28927,2.3235,0
28928,2.4633,0
28929,2.2427,0
28930,2.2751,0
28931,2.2904,0
28932,2.4169,0
28933,2.2239,0
28934,2.2883,0
28935,2.1515,0
28936,2.4652,0
28937,2.3852,0
28938,2.4191,0
28939,2.2785,0
28940,2.3276,0
28941,2.9559,0
28942,2.6489,0
28943,2.3530,0
28944,2.3422,0
28945,2.1944,0
28946,2.2935,0
28947,2.3988,0
28948,3.1837,0
28949,2.4378,0
28950,2.3527,0
28951,2.2512,0
28952,2.4819,0
28953,2.3602,0
28954,2.3349,0
28955,2.8005,0
28956,2.3120,0
28957,2.3341,0
28958,2.4585,0
28959,2.2312,0
28960,2.4152,0
28961,2.2395,0
28962,2.1677,0
28963,2.2313,0
28964,2.3842,0
28965,2.4181,0
28966,2.2742,0
28967,2.7995,0
28968,2.4159,0
28969,2.5194,0
28970,2.8800,0
28971,2.4753,0
28972,2.7378,0
28973,2.6448,0
28974,2.3937,0
28975,2.4103,0
28976,2.3705,0
28977,2.4268,0
28978,2.2006,0
28979,2.7707,0
28980,2.3311,0
28981,2.2598,0
28982,2.3770,0
28983,2.2248,0
28984,2.3442,0
28985,2.2069,0
28986,2.6471,0
28987,2.3077,0
28988,2.4214,0
28989,2.5945,0
28990,2.6018,0
28991,2.5653,0
28992,2.3765,0
28993,2.5239,0
28994,2.2949,0
28995,2.3168,0
28996,2.2873,0
28997,2.2144,0
28998,2.2317,0
28999,2.3925,0
29000,2.6505,0
29001,2.2973,0
29002,2.3151,0
29003,2.4302,0
29004,2.5466,0
29005,2.3195,0
29006,2.3372,0
29007,2.5685,0
29008,2.2971,0
29009,2.5803,0
29010,2.5887,0
29011,2.4319,0
29012,2.4358,0
29013,2.3770,0
29014,2.4367,0
29015,2.8425,0
29016,2.3779,0
29017,2.4328,0
29018,2.4981,0
29019,2.3804,0
29020,2.2618,0
29021,2.1919,0
29022,2.3320,0
29023,2.3661,0
29024,2.3167,0
29025,2.1801,0
29026,2.1582,0
29027,2.1281,0
29028,2.5062,0
29029,2.6619,0
29030,2.4408,0
29031,2.3066,0
29032,2.2806,0
29033,2.2685,0
29034,2.3156,0
29035,2.3768,0
29036,2.4169,0
29037,2.2515,0
29038,2.3652,0
29039,2.3771,0
29040,2.7636,0
29041,2.4147,0
29042,2.1683,0
29043,2.3061,0
29044,2.4636,0
29045,2.2854,0
29046,2.8225,0
29047,2.4212,0
29048,2.3124,0
29049,2.3707,0
29050,2.2386,0
29051,2.4613,0
29052,2.4150,0
29053,2.3576,0
29054,2.3452,0
29055,2.2906,0
29056,2.2918,0
29057,2.3324,0
29058,2.3218,0
29059,2.3731,0
29060,2.4369,0
29061,2.4984,0
29062,2.3996,0
29063,2.3399,0
29064,2.5783,0
29065,2.3619,0
29066,2.5013,0
29067,2.2765,0
29068,2.3356,0
29069,2.4898,0
29070,2.4800,0
29071,2.5586,0
29072,2.1606,0
29073,5.8473,0
29074,5.8025,0
29075,5.6407,0
29076,5.7300,0
29077,5.7913,0
29078,5.5807,0
29079,5.7188,0
29080,5.9969,0
29081,5.9955,0
29082,5.7479,0
29083,5.9352,0
29084,5.7950,0
29085,6.1997,0
29086,24.0918,1
29087,3.3677,0
29088,3.0674,0
29089,2.6894,0
29090,2.8598,0
29091,3.0780,0
29092,2.7421,0
29093,2.7183,0
29094,2.8238,0
29095,2.6999,0
29096,3.1257,0
29097,3.3007,0
29098,3.1102,0
29099,3.0132,0
29100,2.8534,0
29101,2.9263,0
29102,2.6874,0
29103,2.3974,0
29104,2.6711,0
29105,2.6554,0
29106,2.4725,0
29107,2.5176,0
29108,2.5007,0
29109,2.6490,0
29110,2.4221,0
29111,2.4312,0
29112,2.6415,0
29113,2.6367,0
29114,2.4630,0
29115,2.3681,0
29116,2.3652,0
29117,2.5411,0
29118,2.4035,0
29119,2.5506,0
29120,2.4824,0
29121,2.3861,0
29122,2.5480,0
29123,2.3807,0
29124,2.6088,0
29125,2.6367,0
29126,2.4085,0
29127,2.4812,0
29128,2.4385,0
29129,2.6384,0
29130,2.5000,0
29131,2.6061,0
29132,2.8035,0
29133,2.4510,0
29134,2.7787,0
29135,2.5050,0
29136,2.4903,0
29137,2.4606,0
29138,2.4553,0
29139,2.4494,0
29140,2.3985,0
29141,2.4760,0
29142,2.5319,0
29143,2.4188,0
29144,2.4934,0
29145,2.7294,0
29146,2.5450,0
29147,2.5157,0
29148,2.5263,0
29149,2.4298,0
29150,2.7500,0
29151,2.5060,0
29152,2.7964,0
29153,2.5068,0
29154,2.4767,0
29155,2.5177,0
29156,2.4937,0
29157,2.5702,0
29158,2.4173,0
29159,2.6276,0
29160,2.7101,0
29161,2.3902,0
29162,2.5092,0
29163,2.3758,0
29164,2.6671,0
29165,2.7097,0
29166,2.6009,0
29167,2.4141,0
29168,2.6107,0
29169,2.5470,0
29170,2.7276,0
29171,2.5875,0
29172,2.5841,0
29173,2.5771,0
29174,2.4477,0
29175,2.5590,0
29176,2.6272,0
29177,2.5103,0
29178,2.6665,0
29179,2.4309,0
29180,2.5638,0
29181,2.4142,0
29182,2.5907,0
29183,2.5995,0
29184,2.9696,0
29185,2.5525,0
29186,2.6896,0
29187,2.7605,0
29188,2.7729,0
29189,2.6542,0
29190,2.6940,0
29191,2.5300,0
29192,2.5366,0
29193,2.5049,0
29194,2.4880,0
29195,2.4793,0
29196,2.3722,0
29197,2.5913,0
29198,2.5894,0
29199,2.6152,0
29200,2.4491,0
29201,2.6182,0
29202,2.6449,0
29203,2.6228,0
29204,2.9654,0
29205,2.6588,0
29206,3.1717,0
29207,2.5635,0
29208,2.9893,0
29209,2.5718,0
29210,2.5354,0
29211,2.8846,0
29212,2.9181,0
29213,2.6209,0
29214,2.5940,0
29215,2.5049,0
29216,2.5223,0
29217,2.5753,0
29218,2.3158,0
29219,2.4015,0
29220,2.4703,0
29221,2.6816,0
29222,2.6680,0
29223,2.7570,0
29224,2.4444,0
29225,2.4675,0
29226,2.4886,0
29227,3.0085,0
29228,2.5999,0
29229,2.5781,0
29230,2.6812,0
29231,2.7165,0
29232,2.5396,0
29233,2.6271,0
29234,2.5074,0
29235,2.6243,0
29236,2.3713,0
29237,2.9468,0
29238,2.8026,0
29239,2.6014,0
29240,2.3784,0
29241,3.2076,0
29242,2.4994,0
29243,2.7211,0
29244,2.6156,0
29245,2.6218,0
29246,2.6847,0
29247,2.4082,0
29248,2.4646,0
29249,2.6030,0
29250,2.5272,0
29251,2.4930,0
29252,2.6215,0
29253,2.7349,0
29254,2.9359,0
29255,2.8424,0
29256,2.4522,0
29257,2.3948,0
29258,2.3740,0
29259,2.4258,0
29260,3.1440,0
29261,2.6520,0
29262,3.0277,0
29263,2.5405,0
29264,2.4456,0
29265,2.6375,0
29266,2.7164,0
29267,2.8575,0
29268,3.1830,0
29269,2.6599,0
29270,2.9607,0
29271,2.5616,0
29272,2.9543,0
29273,2.4022,0
29274,2.5965,0
29275,2.3954,0
29276,2.8197,0
29277,2.9037,0
29278,2.7892,0
29279,3.0873,0
29280,2.9516,0
29281,2.6415,0
29282,2.4070,0
29283,2.9198,0
29284,2.6151,0
29285,2.6625,0
29286,2.5213,0
29287,2.5363,0
29288,2.6998,0
29289,2.5385,0
29290,2.4675,0
29291,2.4929,0
29292,2.4039,0
29293,2.4479,0
29294,2.2626,0
29295,2.4146,0
29296,2.6235,0
29297,2.7240,0
29298,2.4831,0
29299,2.4928,0
29300,2.4266,0
29301,2.3109,0
29302,2.2766,0
29303,2.4005,0
29304,2.2735,0
29305,2.8995,0
29306,2.5545,0
29307,2.2809,0
29308,2.2801,0
29309,2.6243,0
29310,2.3985,0
29311,2.3989,0
29312,2.3395,0
29313,3.0286,0
29314,2.4232,0
29315,2.9346,0
29316,2.5214,0
29317,2.3540,0
29318,2.3175,0
29319,2.2882,0
29320,2.4798,0
29321,2.3698,0
29322,2.4255,0
29323,2.2459,0
29324,2.4030,0
29325,2.2798,0
29326,2.2618,0
29327,2.2256,0
29328,2.3756,0
29329,2.4740,0
29330,2.7188,0
29331,2.4251,0
29332,2.2658,0
29333,2.1939,0
29334,2.3424,0
29335,2.3663,0
29336,2.3827,0
29337,2.2814,0
29338,2.4307,0
29339,2.3361,0
29340,2.1572,0
29341,2.7539,0
29342,2.8754,0
29343,2.3503,0
29344,2.5562,0
29345,2.2793,0
29346,2.4525,0
29347,2.4879,0
29348,2.4783,0
29349,2.2041,0
29350,2.1913,0
29351,2.3812,0
29352,2.4613,0
29353,2.4037,0
29354,2.3710,0
29355,2.3458,0
29356,2.9162,0
29357,2.4045,0
29358,2.5058,0
29359,2.2238,0
29360,2.6984,0
29361,2.1617,0
29362,2.3681,0
29363,2.4855,0
29364,2.4755,0
29365,2.4863,0
29366,2.4510,0
29367,2.3989,0
29368,2.5831,0
29369,2.3656,0
29370,2.2549,0
29371,2.2920,0
29372,2.3051,0
29373,2.4280,0
29374,2.5001,0
29375,2.8269,0
29376,2.1719,0
29377,2.2956,0
29378,2.3709,0
29379,2.3200,0
29380,2.3607,0
29381,2.4430,0
29382,2.4853,0
29383,2.7660,0
29384,2.4803,0
29385,2.3227,0
29386,2.2768,0
29387,2.2526,0
29388,2.3037,0
29389,2.2677,0
29390,2.2163,0
29391,2.3533,0
29392,2.6075,0
29393,2.3447,0
29394,2.3158,0
29395,2.2687,0
29396,2.3492,0
29397,2.3788,0
29398,2.4637,0
29399,2.4627,0
29400,2.3881,0
29401,2.3314,0
29402,2.3157,0
29403,2.5630,0
29404,2.2541,0
29405,2.2745,0
29406,2.2761,0
29407,2.4974,0
29408,2.3640,0
29409,2.4983,0
29410,2.4045,0
29411,2.4973,0
29412,2.3075,0
29413,2.6259,0
29414,2.2676,0
29415,2.3911,0
29416,2.7185,0
29417,2.4512,0
29418,2.4047,0
29419,2.6031,0
29420,2.4604,0
29421,2.5716,0
29422,2.4535,0
29423,2.3901,0
29424,2.3449,0
29425,2.4906,0
29426,2.6609,0
29427,2.3534,0
29428,2.4360,0
29429,2.4039,0
29430,2.2137,0
29431,2.4036,0
29432,2.4915,0
29433,2.5236,0
29434,2.4565,0
29435,2.2581,0
29436,2.3013,0
29437,2.2810,0
29438,2.3522,0
29439,2.2521,0
29440,3.0247,0
29441,2.7198,0
29442,2.5466,0
29443,2.4526,0
29444,2.5922,0
29445,2.4720,0
29446,2.4256,0
29447,2.3546,0
29448,2.3958,0
29449,2.3574,0
29450,2.2177,0
29451,2.3077,0
29452,2.1679,0
29453,2.6834,0
29454,2.2896,0
29455,2.4782,0
29456,2.3524,0
29457,2.4286,0
29458,2.3568,0
29459,2.2023,0
29460,2.4110,0
29461,2.3818,0
29462,2.6887,0
29463,2.4633,0
29464,2.6993,0
29465,2.6887,0
29466,2.4729,0
29467,2.6624,0
29468,2.4609,0
29469,2.3749,0
29470,2.4048,0
29471,2.2467,0
29472,2.2580,0
29473,2.4497,0
29474,2.3975,0
29475,2.3454,0
29476,2.2310,0
29477,2.4894,0
29478,2.9477,0
29479,2.5801,0
29480,2.5340,0
29481,2.4982,0
29482,2.3200,0
29483,2.5976,0
29484,2.5245,0
29485,2.4140,0
29486,2.2922,0
29487,2.3465,0
